source,destination
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/tracking-scenarios/live-sequential.html,https://experienceleague.adobe.com/docs/media-analytics/using/track-av-playback/tracking-scenarios/live-sequential.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/validation/validation-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/validation/validation-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/validation/test1-standard-playback.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/validation/test1-standard-playback.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/validation/test2-media-interrupt.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/validation/test2-media-interrupt.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/validation/test-call-details.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/validation/test-call-details.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/validation/heartbeat-params.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/validation/heartbeat-params.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/validation/debugging/sdk-debugging.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/validation/debugging/sdk-debugging.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/analytics-with-ott/track-app-states.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/analytics-with-ott/track-app-states.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/analytics-with-ott/track-app-actions.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/analytics-with-ott/track-app-actions.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/analytics-with-ott/set-user-ids.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/analytics-with-ott/set-user-ids.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/analytics-with-ott/ott-am.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/analytics-with-ott/ott-am.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/analytics-with-ott/ott-experience-cloud.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/analytics-with-ott/ott-experience-cloud.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/cookbook/sdk-cookbook-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/sdk-cookbook-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/cookbook/app-interrupts.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/app-interrupts.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/cookbook/fix-ad-play-ad.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/fix-ad-play-ad.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/cookbook/resuming-inactive.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/resuming-inactive.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/cookbook/sdk-track-scenegraph.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/sdk-track-scenegraph.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/va-1x-to-2x/mig-1x-2x-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/mig-1x-2x-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/va-1x-to-2x/code-comparison-1x-2x.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/code-comparison-1x-2x.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/va-1x-to-2x/1x-2x-api-change.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/1x-2x-api-change.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/sdk-to-launch/sdk-to-launch-migration.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/sdk-to-launch/sdk-to-launch-migration-platforms/sdk-to-launch-migration-android.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration-android.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/sdk-to-launch/sdk-to-launch-migration-platforms/sdk-to-launch-migration-ios.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration-ios.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/sdk-to-launch/sdk-to-launch-migration-platforms/sdk-to-launch-migration-js.html,https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration-js.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-ref/mc-api-sessions-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-sessions-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-ref/mc-api-events-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-events-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-ref/mc-api-req-params.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-req-params.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-ref/mc-api-event-types.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-event-types.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-ref/mc-api-json-validation.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-json-validation.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-quick-start.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-quick-start.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-set-http-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-set-http-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-obtain-sid.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-obtain-sid.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-impl-events-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-impl-events-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-validate-reqs.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-validate-reqs.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-sed-pings.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-sed-pings.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-sending-qoe.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-sending-qoe.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-custom-meta.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-custom-meta.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-timeout.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-timeout.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-ctrl-order.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-ctrl-order.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-impl/mc-api-queuing.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-queuing.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-timelines/mc-api-timeline-1.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/timelines/view-to-end-of-content.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-timelines/mc-api-timeline-2.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/timelines/user-abandons-session.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-collection-api/mc-api-timelines/mc-api-timeline-3.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/timelines/chapter-start-end.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-analytics-cookbook/media-analytics-cookbook.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/sdk-cookbook-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-analytics-cookbook/media-dimensions.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/media-analytics-cookbook/media-dimensions.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/audio-video-parameters.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/variables/audio-video-parameters.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/ad-parameters.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/variables/ad-parameters.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/chapter-parameters.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/variables/chapter-parameters.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/player-state-parameters.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/variables/player-state-parameters.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/quality-parameters.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/variables/quality-parameters.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/segments.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/segments.html
https://experienceleague.adobe.com/docs/media-analytics/using/metrics-and-metadata/calculated-metrics.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/variables/calculated-metrics.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-default-reports/media-concurrent-viewers.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-default-reports/media-concurrent-viewers-reports.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/average-minute-audience.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-workspace-panels/average-minute-audience.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-concurrent-viewers.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-workspace-panels/media-concurrent-viewers-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-playback-time-spent.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-reports/media-workspace-panels/media-playback-time-spent.html
https://experienceleague.adobe.com/docs/media-analytics/using/track-downloaded-content.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/track-downloaded-content.html
https://experienceleague.adobe.com/docs/media-analytics/using/player-state-tracking/player-state-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/player-state-tracking/player-state-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/player-state-tracking/standard-and-custom-states.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/player-state-tracking/standard-and-custom-states.html
https://experienceleague.adobe.com/docs/media-analytics/using/player-state-tracking/implementation-and-reporting.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/player-state-tracking/implementation-and-reporting.html
https://experienceleague.adobe.com/docs/media-analytics/using/player-state-tracking/multiple-player-states.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/player-state-tracking/multiple-player-states.html
https://experienceleague.adobe.com/docs/media-analytics/using/player-state-tracking/player-state-examples.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/player-state-tracking/player-state-examples.html
https://experienceleague.adobe.com/docs/media-analytics/using/federated-analytics.html,https://experienceleague.adobe.com/docs/media-analytics/using/media-use-cases/federated-analytics.html
https://experienceleague.adobe.com/docs/media-analytics/using/additional-resources/release-notes.html,https://experienceleague.adobe.com/docs/media-analytics/using/release-notes/release-notes.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/media-sdk/setup/web-implementation.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/media-sdk/web-implementation.html
https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration.html,https://experienceleague.adobe.com/docs/media-analytics/using/getting-started/end-of-support/sdk-to-launch/sdk-to-launch-migration.html
https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration-android.html,https://experienceleague.adobe.com/docs/media-analytics/using/getting-started/end-of-support/sdk-to-launch/sdk-to-launch-migration-android.html
https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration-ios.html,https://experienceleague.adobe.com/docs/media-analytics/using/getting-started/end-of-support/sdk-to-launch/sdk-to-launch-migration-ios.html
https://experienceleague.adobe.com/docs/media-analytics/using/legacy-implementations/sdk-to-launch/sdk-to-launch-migration-js.html,https://experienceleague.adobe.com/docs/media-analytics/using/getting-started/end-of-support/sdk-to-launch/sdk-to-launch-migration-js.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/implementation-edge.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/edge-recommended/media-edge-sdk/implementation-edge.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/media-sdk/media-sdk-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/media-sdk-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/edge/implementation-edge.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/edge-recommended/media-edge-sdk/implementation-edge.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-quick-start.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-quick-start.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-sessions-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-sessions-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-events-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-events-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-req-params.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-req-params.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-event-types.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-event-types.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/media-sdk/setup/install-web-sdk/web-implementation.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/media-sdk/web-implementation.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/media-sdk/setup/ott-setup/set-up-chromecast.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/media-sdk/ott-setup/set-up-chromecast.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/media-sdk/setup/ott-setup/set-up-roku.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/media-sdk/ott-setup/set-up-roku.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-sed-pings.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-sed-pings.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-set-http-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-set-http-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-obtain-sid.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-obtain-sid.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-impl-events-req.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-impl-events-req.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-json-validation.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-json-validation.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-validate-reqs.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-validate-reqs.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-sending-qoe.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-sending-qoe.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-custom-meta.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-custom-meta.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-timeout.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-timeout.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-ctrl-order.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-ctrl-order.html
https://experienceleague.adobe.com/docs/media-analytics/using/implementation/streaming-media-apis/mc-api-impl/mc-api-queuing.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/streaming-media-apis/mc-api-impl/mc-api-queuing.html
https://experienceleague.adobe.com/docs/media-analytics/using/track-av-playback/track-ads/track-ads-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/tracking/track-av-playback/track-ads/track-ads-overview.html
https://experienceleague.adobe.com/docs/media-analytics/using/sdk-implement/setup/set-up-js.html,https://experienceleague.adobe.com/docs/media-analytics/using/implementation/analytics-only/media-sdk/web-implementation.html
https://experienceleague.adobe.com/docs/media-analytics/using/track-av-playback/track-core-overview.html,https://experienceleague.adobe.com/docs/media-analytics/using/tracking/track-av-playback/track-core-overview.html